      209	2021-06-07 16:22:58	1	1	1	0
      107	2021-06-07 16:29:14	1	1	1	0
      200	2021-06-07 17:24:33	1	1	1	0
      903	2021-06-07 17:25:54	1	1	1	0
      205	2021-06-07 17:26:48	1	1	1	0
      202	2021-06-07 17:28:36	1	1	1	0
      206	2021-06-07 17:30:38	1	1	1	0
      700	2021-06-07 17:32:14	1	1	0	0
      207	2021-06-07 17:32:20	1	1	1	0
      441	2021-06-07 17:32:26	1	1	1	0
      203	2021-06-07 17:32:48	1	1	1	0
      204	2021-06-07 17:37:56	1	1	1	0
      440	2021-06-07 17:41:05	1	1	1	0
      101	2021-06-07 18:33:08	1	1	1	0
      121	2021-06-07 18:49:12	1	0	1	0
      109	2021-06-07 18:49:52	1	0	1	0
      102	2021-06-07 18:50:25	1	0	1	0
      129	2021-06-07 18:54:55	1	1	1	0
      123	2021-06-07 18:55:05	1	1	1	0
      120	2021-06-07 18:55:11	1	1	1	0
      103	2021-06-07 18:55:18	1	1	1	0
      112	2021-06-07 18:57:35	1	0	1	0
      127	2021-06-07 18:58:04	1	0	1	0
      106	2021-06-07 18:58:18	1	0	1	0
      804	2021-06-07 19:00:57	1	1	1	0
      104	2021-06-07 19:01:19	1	1	1	0
      115	2021-06-07 19:01:26	1	1	1	0
      111	2021-06-07 19:01:48	1	1	1	0
      105	2021-06-07 19:02:08	1	1	1	0
      116	2021-06-07 19:05:30	1	0	1	0
      113	2021-06-07 19:06:53	1	0	1	0
      114	2021-06-07 19:07:48	1	1	1	0
      409	2021-06-07 20:44:01	1	1	1	0
      413	2021-06-07 20:44:55	1	1	1	0
      429	2021-06-07 20:50:47	1	1	1	0
      703	2021-06-07 20:58:11	1	1	1	0
      439	2021-06-07 21:06:38	1	1	1	0
      802	2021-06-07 21:52:37	1	0	1	0
      132	2021-06-07 21:56:29	1	0	1	0
      118	2021-06-07 22:15:02	1	0	1	0
      516	2021-06-08 05:36:51	1	0	1	0
      408	2021-06-08 05:44:15	1	0	1	0
      441	2021-06-08 05:46:10	1	0	1	0
      700	2021-06-08 05:46:40	1	0	0	0
      207	2021-06-08 05:48:55	1	0	1	0
      405	2021-06-08 05:50:56	1	0	1	0
      433	2021-06-08 05:51:32	1	0	1	0
      802	2021-06-08 05:51:54	1	1	1	0
      906	2021-06-08 05:52:16	1	1	1	0
      415	2021-06-08 05:52:31	1	1	1	0
      415	2021-06-08 05:52:40	1	0	1	0
     1204	2021-06-08 05:53:30	1	0	1	0
      302	2021-06-08 05:54:31	1	0	1	0
      800	2021-06-08 05:54:42	1	0	1	0
      507	2021-06-08 05:55:54	1	0	1	0
      402	2021-06-08 05:56:09	1	0	1	0
      510	2021-06-08 05:56:16	1	0	1	0
      424	2021-06-08 05:56:22	1	0	1	0
      301	2021-06-08 05:56:43	1	0	1	0
      403	2021-06-08 05:59:45	1	0	1	0
     1110	2021-06-08 05:59:55	1	0	1	0
      907	2021-06-08 06:01:19	1	0	1	0
      805	2021-06-08 06:03:27	1	0	1	0
     1201	2021-06-08 06:05:09	1	0	1	0
      303	2021-06-08 06:05:16	1	0	1	0
      701	2021-06-08 06:05:24	1	0	1	0
      704	2021-06-08 06:06:29	1	0	1	0
      201	2021-06-08 06:07:10	1	0	1	0
     1003	2021-06-08 06:07:21	1	0	1	0
     1104	2021-06-08 06:08:04	1	0	1	0
      456	2021-06-08 06:08:31	1	0	1	0
      305	2021-06-08 06:08:38	1	0	1	0
       75	2021-06-08 06:08:46	1	0	1	0
     1007	2021-06-08 06:08:52	1	0	1	0
     1203	2021-06-08 06:09:18	1	0	1	0
     1010	2021-06-08 06:09:24	1	0	1	0
      400	2021-06-08 06:09:40	1	0	1	0
      501	2021-06-08 06:10:09	1	0	1	0
      440	2021-06-08 06:10:21	1	0	1	0
      414	2021-06-08 06:11:54	1	0	1	0
      430	2021-06-08 06:12:04	1	0	1	0
      903	2021-06-08 06:12:10	1	0	1	0
      200	2021-06-08 06:12:15	1	0	1	0
      206	2021-06-08 06:12:33	1	0	1	0
      509	2021-06-08 06:12:50	1	0	1	0
      426	2021-06-08 06:13:09	1	0	1	0
      128	2021-06-08 06:13:22	1	0	1	0
      204	2021-06-08 06:13:39	1	0	1	0
     1100	2021-06-08 06:13:56	1	0	1	0
      205	2021-06-08 06:14:33	1	0	1	0
      401	2021-06-08 06:14:57	1	0	1	0
     1300	2021-06-08 06:15:01	1	0	1	0
      504	2021-06-08 06:15:06	1	0	1	0
      300	2021-06-08 06:15:58	1	0	1	0
      449	2021-06-08 06:17:26	1	0	1	0
      406	2021-06-08 06:17:33	1	0	1	0
      710	2021-06-08 06:17:58	1	0	1	0
      203	2021-06-08 06:18:05	1	0	1	0
      453	2021-06-08 06:18:11	1	0	1	0
     1111	2021-06-08 06:18:16	1	0	1	0
      902	2021-06-08 06:18:22	1	0	1	0
     1102	2021-06-08 06:18:28	1	0	1	0
      905	2021-06-08 06:18:35	1	0	1	0
     1011	2021-06-08 06:18:40	1	0	1	0
      447	2021-06-08 06:18:48	1	0	1	0
      312	2021-06-08 06:18:59	1	0	1	0
      806	2021-06-08 06:19:05	1	0	1	0
      705	2021-06-08 06:19:14	1	0	1	0
      515	2021-06-08 06:19:21	1	0	1	0
     1105	2021-06-08 06:20:02	1	0	1	0
      707	2021-06-08 06:20:09	1	0	1	0
     1103	2021-06-08 06:20:15	1	0	1	0
      202	2021-06-08 06:20:21	1	0	1	0
      711	2021-06-08 06:20:27	1	0	1	0
      702	2021-06-08 06:21:14	1	0	1	0
      807	2021-06-08 06:21:26	1	0	1	0
      502	2021-06-08 06:22:12	1	0	1	0
      304	2021-06-08 06:22:55	1	0	1	0
     1005	2021-06-08 06:23:31	1	0	0	0
      801	2021-06-08 06:23:58	1	0	1	0
      505	2021-06-08 06:25:23	1	0	1	0
      209	2021-06-08 06:27:56	1	0	1	0
     1004	2021-06-08 06:28:10	1	0	1	0
      410	2021-06-08 06:28:22	1	0	1	0
      500	2021-06-08 06:28:43	1	0	1	0
     1101	2021-06-08 06:31:18	1	0	1	0
     1015	2021-06-08 06:37:05	1	0	1	0
      308	2021-06-08 06:40:23	1	0	1	0
      407	2021-06-08 06:41:39	1	0	1	0
      506	2021-06-08 06:46:48	1	0	1	0
      120	2021-06-08 06:46:56	1	0	1	0
      129	2021-06-08 06:47:01	1	0	1	0
      100	2021-06-08 06:48:46	1	0	1	0
     1009	2021-06-08 06:51:30	1	0	1	0
     1012	2021-06-08 06:52:47	1	0	1	0
      513	2021-06-08 06:54:06	1	0	1	0
      115	2021-06-08 06:54:50	1	0	1	0
      307	2021-06-08 06:55:00	1	0	1	0
      116	2021-06-08 06:55:09	1	1	1	0
      118	2021-06-08 06:55:17	1	1	1	0
      111	2021-06-08 06:58:22	1	0	1	0
      804	2021-06-08 06:59:22	1	0	1	0
      109	2021-06-08 07:01:04	1	1	1	0
      124	2021-06-08 07:01:13	1	1	1	0
      107	2021-06-08 07:03:19	1	0	1	0
      102	2021-06-08 07:03:32	1	1	1	0
      114	2021-06-08 07:03:42	1	0	1	0
      103	2021-06-08 07:03:52	1	0	1	0
      106	2021-06-08 07:04:03	1	1	1	0
      121	2021-06-08 07:04:22	1	1	1	0
      112	2021-06-08 07:04:50	1	1	1	0
      104	2021-06-08 07:05:17	1	0	1	0
      123	2021-06-08 07:05:32	1	0	1	0
      113	2021-06-08 07:07:10	1	1	1	0
      127	2021-06-08 07:12:40	1	1	1	0
      101	2021-06-08 07:13:59	1	1	1	0
      105	2021-06-08 07:22:00	1	0	1	0
      517	2021-06-08 07:53:08	1	0	1	0
      908	2021-06-08 08:12:44	1	0	1	0
     1013	2021-06-08 09:41:52	1	0	1	0
      400	2021-06-08 12:17:17	1	0	1	0
      513	2021-06-08 13:20:08	1	0	1	0
      513	2021-06-08 13:20:22	1	0	1	0
      513	2021-06-08 13:20:29	1	1	1	0
      426	2021-06-08 13:33:48	1	1	1	0
      424	2021-06-08 13:35:41	1	1	1	0
      312	2021-06-08 13:39:18	1	1	1	0
      433	2021-06-08 13:43:44	1	1	1	0
      305	2021-06-08 13:46:14	1	1	1	0
      304	2021-06-08 13:46:41	1	1	1	0
      405	2021-06-08 13:48:43	1	1	1	0
      207	2021-06-08 13:53:28	1	1	1	0
      505	2021-06-08 13:54:09	1	1	1	0
      501	2021-06-08 13:54:17	1	1	1	0
     1005	2021-06-08 13:54:28	1	1	0	0
      510	2021-06-08 13:56:12	1	1	1	0
      205	2021-06-08 13:56:56	1	1	1	0
     1009	2021-06-08 13:56:59	1	1	1	0
      308	2021-06-08 13:57:19	1	1	1	0
      449	2021-06-08 13:57:55	1	1	1	0
      453	2021-06-08 13:58:01	1	1	1	0
      800	2021-06-08 13:58:24	1	1	1	0
     1111	2021-06-08 13:58:38	1	1	1	0
      132	2021-06-08 13:58:42	1	1	1	0
      209	2021-06-08 13:58:49	1	1	1	0
      500	2021-06-08 13:59:30	1	1	1	0
      410	2021-06-08 13:59:35	1	1	1	0
      401	2021-06-08 13:59:41	1	1	1	0
      447	2021-06-08 13:59:47	1	1	1	0
      504	2021-06-08 14:00:11	1	1	1	0
      206	2021-06-08 14:00:17	1	1	1	0
      907	2021-06-08 14:00:19	1	1	1	0
      203	2021-06-08 14:00:24	1	1	1	0
     1102	2021-06-08 14:00:37	1	1	1	0
      705	2021-06-08 14:00:42	1	1	1	0
     1204	2021-06-08 14:00:46	1	1	1	0
      507	2021-06-08 14:00:50	1	1	1	0
       75	2021-06-08 14:00:53	1	1	1	0
      441	2021-06-08 14:00:55	1	1	1	0
     1004	2021-06-08 14:01:01	1	1	1	0
      704	2021-06-08 14:01:04	1	1	1	0
      905	2021-06-08 14:01:07	1	1	1	0
     1101	2021-06-08 14:01:12	1	1	1	0
      301	2021-06-08 14:01:18	1	1	1	0
      300	2021-06-08 14:01:24	1	1	1	0
      906	2021-06-08 14:01:30	1	1	1	0
     1011	2021-06-08 14:01:36	1	1	1	0
      406	2021-06-08 14:01:48	1	1	1	0
     1201	2021-06-08 14:02:09	1	1	1	0
     1203	2021-06-08 14:02:12	1	1	1	0
      702	2021-06-08 14:02:19	1	1	1	0
      202	2021-06-08 14:02:24	1	1	1	0
      517	2021-06-08 14:02:36	1	1	1	0
      456	2021-06-08 14:02:42	1	1	1	0
     1110	2021-06-08 14:02:46	1	1	1	0
      902	2021-06-08 14:02:52	1	1	1	0
      455	2021-06-08 14:03:02	1	1	1	0
      516	2021-06-08 14:03:06	1	1	1	0
     1010	2021-06-08 14:03:12	1	1	1	0
     1015	2021-06-08 14:03:20	1	1	1	0
     1104	2021-06-08 14:03:54	1	1	1	0
      414	2021-06-08 14:04:06	1	1	1	0
      710	2021-06-08 14:04:35	1	1	1	0
      506	2021-06-08 14:04:44	1	1	1	0
      403	2021-06-08 14:05:30	1	1	0	0
      515	2021-06-08 14:05:37	1	1	1	0
      128	2021-06-08 14:06:28	1	1	1	0
      707	2021-06-08 14:07:41	1	1	1	0
     1100	2021-06-08 14:09:27	1	1	1	0
     1105	2021-06-08 14:09:35	1	1	1	0
      204	2021-06-08 14:09:41	1	1	1	0
      407	2021-06-08 14:10:03	1	1	1	0
      703	2021-06-08 14:12:44	1	0	1	0
      509	2021-06-08 14:13:59	1	1	1	0
      303	2021-06-08 14:14:15	1	1	1	0
      415	2021-06-08 14:18:21	1	1	1	0
     1003	2021-06-08 14:22:50	1	1	1	0
      302	2021-06-08 14:23:38	1	1	1	0
      900	2021-06-08 14:31:43	1	1	1	0
      120	2021-06-08 14:40:08	1	1	1	0
      103	2021-06-08 14:40:41	1	1	1	0
      100	2021-06-08 14:40:48	1	1	1	0
      115	2021-06-08 14:41:24	1	1	1	0
      129	2021-06-08 14:41:31	1	1	1	0
      123	2021-06-08 14:41:37	1	1	1	0
     1103	2021-06-08 14:42:02	1	1	1	0
      107	2021-06-08 14:42:48	1	1	1	0
      104	2021-06-08 14:45:31	1	1	1	0
      114	2021-06-08 14:45:41	1	1	1	0
      111	2021-06-08 14:47:20	1	1	1	0
      105	2021-06-08 14:48:35	1	1	1	0
      200	2021-06-08 15:54:53	1	1	1	0
      700	2021-06-08 15:59:34	1	1	0	0
     1007	2021-06-08 17:29:52	1	1	1	0
      711	2021-06-08 17:30:17	1	1	1	0
      701	2021-06-08 17:36:57	1	1	1	0
      440	2021-06-08 17:37:33	1	1	0	0
      908	2021-06-08 17:38:23	1	1	1	0
      101	2021-06-08 18:34:11	1	1	1	0
      102	2021-06-08 18:47:56	1	0	1	0
      124	2021-06-08 18:49:16	1	0	1	0
      127	2021-06-08 18:53:17	1	0	1	0
      112	2021-06-08 18:54:07	1	0	1	0
